objid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
img28_isl517,-5.5969663,15.481017,0.42047,-0.74943125,0.902908,0.24324024,2.906337,-3.8848238,5.0957165,-3.0035615,4.849656,-0.10451618,-0.13809127,5.4021816,-0.5221251,0.24398948,3.127636,-2.3410156,-0.666394,1.7145209,-0.41698316,-0.19863874,1.415777,-1.4218401,-1.2147889,-0.5593257,-1.5144408,-0.063532025,-0.42547724,0.19321132,-0.22632875,-0.36121202,0.41796404,-1.0111182,0.39487648,-1.2066337,1.8295649,-0.26300317,0.006685734,-1.5204462,0.5912294,-1.1750455,0.044635676,1.2389578,-1.2153355,-0.20249486,-0.6358682,1.3743044,0.046589643,-0.008631788,0.25165924,-0.40452307,0.6592343,0.777174,-0.0042435676,0.5236125
img28_isl1090,2.9336567,6.8638783,-2.7464585,-0.9100704,-2.5438297,2.9817126,-1.3870155,-3.8462048,2.020402,0.1340726,-0.9246045,-2.5143123,5.1374884,-1.1000534,-0.018465959,-1.5497817,1.5453985,1.8399588,-0.40277922,-0.76588243,-2.693648,-0.5509339,0.5929159,1.3074632,-1.3988595,-0.235497,1.1506302,-1.1005347,-1.0141256,0.4225553,-0.0074391663,0.07586509,-1.0919665,1.068778,0.19473352,0.49986783,-0.19240159,1.0572069,1.1962388,-0.51331025,-0.117781244,-1.0299482,0.35604578,1.0663987,-0.3715042,0.78967017,0.020519435,0.5596961,-0.3957711,0.31388304,0.4984184,-0.5762538,0.21554613,-0.41061068,-1.2648962,0.12170625
img28_isl1142,-0.09599984,-4.150709,-1.745632,-4.109433,1.1169887,-0.16141838,1.2161821,0.46687427,1.2024349,-1.2385938,-0.9460426,-1.6729164,1.5202227,-0.20231439,-0.50974435,-0.16960135,0.30708808,-0.75705135,1.0257733,-0.9097911,0.86179847,1.3748554,0.57195044,0.8788196,0.1023193,-0.9389325,0.69535404,0.45517424,-0.20443843,0.3961168,-0.37609005,0.20585543,0.29787678,-0.78137213,0.6419134,0.077379346,-0.11376366,-0.2986888,-0.096565515,0.12602556,-0.5621934,0.15297693,-0.45390546,-0.36650735,-0.085451216,-0.2484597,-0.24361628,-0.50327456,-0.108282246,-0.021853447,-0.4118489,-0.18346448,-0.5974935,-0.18712616,0.24981996,-0.2848559
img28_isl1181,-3.692317,8.601184,-5.2429504,0.39173865,0.69087404,1.9766349,0.38817173,-1.3711333,0.94702005,-0.08063096,-0.22074148,-0.29316887,1.0523505,1.9128612,-1.5011501,-1.4190657,-0.7017398,-0.7059376,1.02654,-1.0242779,-0.3167269,0.2890294,0.8886129,-1.3718456,-0.06352723,-0.51923245,-1.6325951,-0.4608088,0.077156864,-0.04236716,-0.24821365,-0.0010479093,0.26989985,0.8590797,0.011285156,0.5060697,0.3671109,0.04474794,-0.51312196,-0.8203229,0.028870508,0.7699853,0.7397286,-0.5474492,-0.5416935,0.18571877,0.42430127,-0.1346658,-0.9591252,-0.562923,-0.093099296,-0.06484455,0.087837815,-0.23941173,-0.28247488,-0.07388091
img28_isl1360,-0.19199514,-5.789756,-3.9223523,-2.0347548,0.4005652,-0.40666705,1.8395302,0.38834405,0.7851248,0.39325958,0.24727765,-1.363874,0.19411099,-1.1516542,0.4881709,-0.09472933,-0.20157802,-0.14701267,0.6748122,0.6243164,0.93097466,-0.16188118,0.19368511,-0.2929431,-0.5030584,-0.74795973,-0.560391,0.45988548,0.19672385,0.033264935,0.2520769,-0.051268816,0.18592256,0.28187674,0.2478913,-0.33166248,0.0918614,-0.09705582,-0.26681942,0.061805777,-0.21834965,-0.18675551,-0.15662616,0.07666573,0.13335454,-0.04390472,-0.2528628,0.27275378,-0.3040012,-0.08732408,-0.09826611,0.29038045,0.21238422,0.17087993,0.25786003,-0.42527056
img28_isl1435,-6.1133647,12.1307,2.7516246,-1.452224,0.23645484,-3.6459575,1.8299255,-0.7220268,3.6744633,-0.7482842,3.4179866,0.4108745,0.4693416,2.0692055,-0.37871504,-0.18069594,2.3603601,-2.6840348,-1.3054783,0.62485904,0.6541311,0.5671922,1.5387828,-1.2678113,-0.19006878,-1.1882182,-0.99455434,-0.45440584,-0.3935592,-0.84412724,0.3997865,-1.2134252,0.6190601,-0.70042026,-0.07390633,-2.2996447,0.8282417,0.38645908,-1.0085692,-1.0859377,0.79698193,-1.0284927,-0.16260678,0.7669682,-0.6097226,-1.3839526,-0.4794001,1.0560997,0.62913406,-0.461554,0.58884376,0.16275004,0.085377276,0.7797288,0.040209204,0.7570089
img28_isl1489,-2.3754861,3.7477083,-8.89345,4.162469,0.8581788,3.9113088,1.720278,-1.3694494,-1.596839,-2.977587,1.0461253,-0.123604536,-0.81599075,-1.886023,-1.7846053,-0.586425,-2.4601235,0.92869663,0.5175111,-0.39335647,-0.67697173,0.84306175,-0.3685959,-0.15043744,0.017703295,0.16091853,-0.74919444,-1.0387328,-0.87532765,-0.55800706,-0.33651942,-0.45787227,0.8821786,-0.14772984,-0.53580916,-0.3112102,-0.15691648,-0.14385006,0.09467062,0.15564854,-1.0602987,0.40331703,-0.18158048,-0.3736321,-0.42794496,0.46329612,0.57012516,-0.2315796,0.29439443,-0.4942847,-0.5545957,-0.33140665,-0.0029182434,-0.23061472,0.11128816,0.2545107
img28_isl1869,2.0096087,-4.444925,-4.486637,-0.9688344,0.021463335,-1.5986063,1.260071,-0.6260505,1.3179611,-0.8589587,0.09357553,-0.19760546,0.55761814,-1.344748,0.48459947,-1.0543904,-0.18640232,0.50204694,1.2471097,-0.3772484,-0.77467954,0.13194281,0.62905663,0.33684218,-0.12163013,-0.20972124,-0.5052219,0.46480018,0.35769516,0.15118635,-0.26310167,0.5557285,-0.3763136,-0.17740183,-0.8182069,0.03499714,-0.20880201,0.18782482,-0.30879414,-0.2717464,-0.40335897,-0.21345453,0.07629597,0.3366661,0.1804325,-0.30897725,-0.07673614,-0.15732664,0.37948883,0.16438784,-0.27028406,0.32571712,0.1382182,0.25034347,0.25224635,0.24125876
img28_isl2025,-4.2386627,6.6800222,-8.7691,3.9675252,-1.3620359,2.1394787,-3.5343409,1.0188513,-3.2940822,1.1400857,1.0142561,-2.4340746,-1.9002619,-0.46965784,-1.4587619,-0.60473937,-1.6546308,-1.9091688,-0.23679055,-1.0487165,1.4921807,1.3241085,0.11930482,0.16551068,-1.1688557,-0.2264309,-0.33842278,-0.80419207,-0.568516,-1.0357552,-0.49847943,-0.2302602,-0.8593134,0.3302006,-0.6788033,-0.32191363,-0.18523084,-0.29083106,0.1458196,1.0943,1.0449013,0.23753786,-0.08808448,-1.0832483,-0.15423886,-0.37824398,-0.3524499,-0.47045437,-0.0885062,0.23913959,-0.16462778,0.07418877,0.1893655,-0.6292807,0.67271364,-0.522785
img28_isl2123,5.413125,1.9684981,6.0863433,-3.9515681,-5.404531,4.2392406,2.1912694,2.6504583,1.8528384,-0.38045564,0.7350466,-0.8487735,0.267297,-3.3311617,2.23234,0.59866273,-1.842848,-0.28351885,1.9112972,-1.3711035,1.1150068,-0.20701846,1.4490091,-1.2004613,1.1738932,2.3507438,0.9051578,-1.1703199,-1.3723435,0.14508376,-1.7764826,0.08759713,-0.5448351,0.6964895,0.3910711,0.677207,0.65376544,0.1713697,-0.05499129,-0.24102718,0.059221774,-0.7827618,0.31268868,0.06703508,-1.1569674,-0.52866375,-0.48214477,-0.3554357,-0.52776337,0.10913956,0.80578905,0.022863373,0.53084075,0.81734,-0.6906826,0.8000762
img28_isl2302,-2.6491148,-0.19030142,-1.830819,0.52134943,-5.5546594,-2.8769507,-2.6941698,2.5362208,2.3440552,0.61921924,-1.9747068,1.6438824,-1.1556439,1.2737119,1.550684,-2.5744617,-0.4750104,1.1291277,-0.06417447,-0.6339667,-0.12975979,1.6000232,-0.43503177,-0.36713466,0.33029893,-0.23271364,0.41409847,-0.8616814,-0.9132119,-0.37364542,0.24590042,0.8696344,-1.0199177,0.17012076,-0.7410661,0.2537219,-0.65506,0.2056891,-0.9017413,-0.39982098,-0.25139314,-0.1999539,-0.17242488,0.18080121,0.70881706,-0.24569908,-0.21021047,-0.10127884,0.1669442,-0.45072556,-0.035052605,0.1692555,0.0075328946,0.38313985,-0.0037921518,0.04015492
img28_isl2316,0.2632686,6.550145,0.2941532,-5.86666,-0.09817308,3.9917274,-0.014618844,-2.3860402,0.65245044,2.1485777,0.75586903,1.3542182,1.6311381,-0.23947045,0.74099386,0.60911065,-0.3675936,-1.1603029,-2.1604548,-0.6466002,-0.38434938,0.40393832,0.0120960325,0.24813029,1.3873494,-0.44387668,-0.28710675,0.20878528,-0.06135133,1.5495315,0.3671809,0.004716426,-0.19600432,0.13981572,0.28763914,0.20129801,0.2717503,-1.0901873,0.72454333,0.19657278,-0.6364714,0.14270312,-0.1329827,-0.7006938,0.26267076,-0.7543904,-0.911145,1.184468,-0.05091113,-0.8551227,-0.57949144,0.1569556,0.34508562,0.110925406,-0.003124714,-0.47560555
img28_isl2439,-3.9749742,5.0130568,1.4046112,-2.5075688,-6.521046,-4.2450776,2.4335148,0.54904485,-5.0791078,1.3743877,1.1485995,-1.5380034,3.4026093,1.0158032,1.2130369,-0.8051017,0.18232626,2.1433787,1.4566581,2.020108,0.47170225,0.34983754,-2.1995153,2.6143777,-1.3566015,-0.14875132,3.1016953,-0.16658694,0.4498385,-0.21423596,-0.086009234,0.9039537,0.585768,0.06110622,-0.49478433,-0.55656576,0.6003222,0.58963835,1.4347277,-1.0420345,-0.6251554,0.19178659,0.7730545,0.95928794,-0.4140846,0.5805185,0.41302282,0.1311779,0.7870015,0.9871516,0.47849536,-0.524946,0.2346223,-0.12510961,-0.2112221,0.14236113
img28_isl2669,-6.920865,2.7983193,-3.6307716,6.730295,2.1657073,4.54422,3.3915267,2.3931568,-2.303524,-1.638016,-0.21134287,2.048164,-0.9302097,-1.1164494,0.11558455,2.2703218,-0.49268782,-1.0549192,1.4305968,0.07106364,-0.8846871,0.5270671,-1.9547224,0.9960878,-0.49533206,0.08895463,-0.11352831,-1.4267815,-0.5396458,0.07402146,0.5285237,-0.3517685,0.4035682,0.040867575,-0.5377747,-0.10863352,-0.15315664,0.09996956,0.115029454,-0.62965006,-0.24135366,0.4817949,-0.31449208,0.33023733,-0.02599445,0.11588077,0.0990251,-0.20894364,0.12197915,0.18015182,-0.29326743,0.046247542,-0.21125443,-0.34020975,-0.24612492,0.07313335
img28_isl2697,13.906502,-2.0258937,-0.24746105,3.3305156,3.1232426,-3.377736,1.5943133,-0.5666777,-0.3819546,0.19532144,1.40265,-0.3851666,0.48420477,1.5346702,-0.09700124,0.39554787,0.44845676,-0.14924419,-0.17592575,-1.2644548,0.20180506,0.16149625,0.1465734,1.0857525,0.6109569,0.045288563,0.24594823,-0.38641313,0.013102032,0.21361598,-0.26272732,-0.011136234,-0.11053577,0.34375212,0.35998845,0.2650225,0.013235822,0.053958602,-0.07324365,0.29012296,0.13129026,0.25078022,0.4099503,-0.22462451,-0.3472705,-0.4884565,-0.49670672,-0.16677897,0.21682037,0.27717578,-0.41334718,0.21224406,-0.21692806,-0.57582486,-0.18460086,-0.39764512
img28_isl2813,-7.883674,12.085745,4.8323464,1.0994818,0.5829254,-6.289843,3.5789878,-0.086098135,0.17811584,0.32028395,-0.73891544,0.6167331,0.8264541,-2.490706,-0.1165289,-0.78566945,1.5158882,0.0041344166,-0.5424295,2.556084,1.5017036,-0.7652702,0.5227802,0.16879407,-0.5570316,-0.059889913,0.6803179,-0.23806597,-0.5090258,0.39896718,-0.0848555,-0.8988417,-1.1298468,0.38023198,0.114594996,-0.10451946,-0.334593,-0.07718048,0.16074464,0.7763247,-0.8122205,0.79600155,0.377035,-0.4531978,-0.024691641,-0.61687165,-0.06474881,-0.1623145,0.098011576,-0.38590348,-0.60938233,0.15059295,-0.28047442,-0.27584186,0.25373352,0.4892463
img28_isl2851,-6.4632745,-2.6855416,4.9442596,3.8862813,-0.8594532,-1.1582639,0.2991516,-1.4692714,3.2792,-1.3457409,-2.779344,-0.7040242,0.92590755,0.34504163,-0.9824141,1.5734706,-0.7979491,1.6785448,-0.6773817,-0.33010432,0.41299695,-1.6293004,-1.3178276,-0.008019298,1.0844109,0.6757798,-1.0414522,0.68605775,-0.101176314,0.34971103,-0.96505165,0.47881722,-0.19440067,0.3438638,-0.9088088,-0.42833096,0.28440213,-0.6001508,0.3010977,0.94076115,0.44712532,-0.21956287,-0.061653756,0.126947,0.4309215,-0.5635923,0.11899814,0.24434263,0.041867126,0.50197124,0.73722696,-0.7292012,0.40385473,-0.37952155,0.09999809,0.39124352
img28_isl2876,-5.025009,10.284579,-0.4590024,-1.5420521,5.350247,0.018178314,0.17776246,1.2909074,3.0973597,-0.8438946,0.48544022,0.32346308,2.9026918,1.8234037,-1.7577066,-0.8799806,1.9084927,-2.4350019,-1.799311,0.11885071,-0.24648505,-0.96462107,2.1717942,-1.2992777,-0.25585407,1.5048709,0.6487188,0.27493367,0.43009618,-0.65975136,0.34028313,-0.25536317,-0.10590485,-1.1231973,0.28683665,0.06478186,1.0306296,0.26896805,0.6756396,-0.7139694,-0.92587936,-1.411724,0.81615245,-0.2129848,0.39521176,1.1062565,-0.10436785,0.47770616,0.3861375,0.6195011,-0.36397645,-0.1999783,0.39520186,0.11232793,-0.10101996,-0.8673205
img28_isl2877,3.4644942,0.8633529,-2.2552567,-3.8035626,0.93394476,-1.6214468,-5.159441,-0.6612942,-0.52182305,0.21578264,-2.850321,0.8987701,-2.783765,1.4934257,1.2832617,1.2424911,0.41640985,-1.2749668,1.2128937,1.572856,1.254712,-0.51195556,-0.8248791,-0.3438557,-0.5199681,0.64339757,-0.65231997,1.4138639,0.23036134,-0.75239426,0.19935808,-0.3713617,0.7439433,-0.056125402,-1.3285285,0.74923116,0.0308225,0.38355863,-0.054539263,-0.39541674,0.30921754,0.615097,0.22698838,-0.0450862,0.20067203,-0.31809008,0.090716064,-0.16488633,0.49965137,0.693192,-0.37470534,-0.22926107,-0.32109535,-0.1140685,-0.09130153,0.21333776
img28_isl3558,-8.674574,6.827998,8.959257,0.74761224,5.61305,-7.076232,-1.0626211,1.5591806,-0.6107599,-2.3649075,2.7770972,1.0933977,1.0081327,-4.6042433,1.3790693,-1.7661202,-0.25622308,-0.7131839,-2.8488936,1.7165003,-0.27642462,-0.2915574,-0.056451812,-0.031213611,-2.6175172,-1.3609172,0.40481812,1.6646383,0.14860597,-1.491842,-1.8724515,-0.37037647,0.76591474,0.9104571,0.5430031,2.409127,0.47390634,-0.055856444,-0.5799876,-0.12557471,-1.2185569,-0.25658238,1.6618538,0.26658428,0.54767275,-0.47660857,0.1568079,0.48862025,-0.16842124,-0.5790467,-0.7490039,0.1574609,0.24673188,-0.82302904,0.15060762,0.23313512
img28_isl3736,-7.0803723,-4.5458503,3.5758672,7.0853558,-2.7728446,0.5415702,-1.4216456,-1.0674639,1.7023879,0.9176124,-1.6431687,1.9580258,0.57144773,0.8558213,0.51254463,1.5862098,-1.2794889,0.46973658,-1.2657758,0.32526308,-0.5906432,-0.8028006,0.5700003,1.0718762,-0.0069643855,0.5309596,0.087527335,0.8225275,-0.3314447,0.642895,-0.3796817,0.28885877,0.31893444,-1.2269349,-0.14384577,0.55516493,1.2642843,0.4413971,-0.4433422,-0.004125975,-0.06972754,-0.20229262,-0.86755925,0.5271822,-0.58012563,0.28655672,-0.3330597,-0.19324057,0.6891514,-0.16426444,-0.2854218,-0.3368781,0.41635305,-0.5036667,-0.24969114,-0.39892036
img28_isl3804,-6.660009,3.359694,7.2098227,-0.7310275,1.4613388,-6.1680694,-2.8263688,1.0644689,3.5674043,-4.0046043,0.62466824,-0.26945385,-0.72940165,-1.2929767,-0.7264924,-0.71296555,-0.67823005,-0.9522923,-3.2774615,0.02345401,1.4987861,1.3963096,0.045156345,-0.18147495,-0.8156,0.2461294,0.16939732,-0.49054766,-0.17692009,-0.3062302,-0.5204344,-0.26516297,1.587421,1.4537104,0.06156394,1.0581,1.0839605,0.01873646,-0.5164511,0.5589557,-0.6006321,-1.0869015,-0.2889501,-0.34426355,1.2641993,-0.15857953,0.3787744,0.28532264,-0.10376098,0.026285976,-0.41804692,-0.46069658,0.17592096,0.027914345,0.3691111,0.6331189
img28_isl3874,-2.8932338,2.0970178,-0.1234484,-5.895628,3.7407296,1.333143,-0.39546406,0.8082228,-1.6559259,1.078829,-0.9000825,-0.6588118,-1.1157138,2.1544302,1.7512939,-1.5398437,-0.12745786,0.046954162,-0.8829437,0.38994563,-0.46762154,-1.6236503,-0.2642668,0.97970974,0.83568144,1.4609728,-0.368142,1.0735103,-0.22367197,0.5107786,0.43118146,0.7354833,-0.5701302,-0.23485367,-0.0415906,0.06731273,0.44606978,-0.10692578,-0.3905744,0.17126322,-0.060401276,0.29075003,0.10293937,0.003796436,-0.13582444,0.09447087,0.3057474,0.057804093,0.8663559,0.5413997,-0.66120416,-0.083689585,-0.05147788,0.053186864,-0.32016715,0.31940997
img28_isl3924,-0.59464014,-3.805715,-3.0977721,-3.654364,2.0298595,0.000477463,-0.20439768,1.1478474,1.240289,1.1674442,-1.4545815,-1.0692939,0.44325832,-0.58154553,0.023175187,0.44632107,-0.90256023,-0.11329662,1.3792368,0.58220226,1.2429432,-0.12929066,-0.024230167,-0.09635344,-0.59406453,-0.6604655,-0.46927053,0.48296288,-0.7809085,-0.78752667,0.7137903,-0.7606335,0.0131415725,-0.9968734,0.66049016,0.65055776,-0.034934133,0.28438887,-0.14566183,0.1435571,-0.2720524,0.06690198,-0.36328712,-0.022779036,0.2653411,0.17724246,-0.24994658,0.38630217,-0.47921246,-0.25445178,0.00441428,0.089627236,0.06158316,0.24106175,0.4643686,0.12631367
img28_isl4126,-4.478769,-5.4095073,2.3812132,-0.5848547,1.3687298,1.2910311,-0.81038487,1.0935664,2.2649732,0.45204705,0.05549573,-0.4327988,-0.010329008,0.39961088,-2.4159124,1.1704773,0.8900735,0.8483807,0.6032027,-0.11226711,1.2656783,1.5524931,-1.1740057,-0.30765703,-0.33116072,0.3071673,0.64465123,0.09983678,-0.012603037,0.2230218,-0.08187899,0.042719483,0.069631875,-0.8158646,-0.21635029,0.82348317,-0.016279057,0.1449545,0.78000945,0.106291875,0.08047496,-0.5016166,0.07954505,0.30581644,-0.0020482838,-0.089553654,0.47087276,0.19557253,0.31423116,-0.14908618,-0.2261237,0.7903106,0.37641943,0.11590433,-0.3682244,-0.24064991
img28_isl4342,-5.007053,-1.7620567,1.856491,-0.39645088,2.5793362,-0.35272074,0.7468361,2.0382771,3.3031607,0.21812946,-1.9569925,-0.7898139,1.8006628,-0.13957065,-2.2370775,-0.19649446,0.06121263,1.3756769,-0.253645,-1.6638932,0.9100227,-0.41264972,-1.3257617,-0.19039908,-1.1412923,0.82023406,0.45265627,0.8743732,0.4232401,-0.6839569,0.67055976,-0.69233596,-0.20958999,-0.51510257,0.094611794,-0.5633729,0.068629324,-0.28764263,-0.14900509,-0.035150357,0.37124264,0.6271566,-0.3385474,0.3638885,-0.3397355,0.18126437,-0.20152427,-0.062374778,-0.12163666,-0.18608683,-0.2361573,0.06001106,0.12602451,0.07809812,-0.30312556,-0.01804401
img28_isl4345,4.2487407,-4.233085,-4.1669703,0.008028746,0.23406881,-3.1487427,0.34294558,-0.37348902,0.6306163,-0.5053728,1.5392152,0.32899594,-0.31506938,-0.7192301,0.5521033,-0.27286544,0.28779382,-0.4587036,1.041364,-0.15495592,-0.09404218,-0.4120175,0.6172405,0.1043711,0.33930278,0.15516454,-0.6617289,0.47461376,0.7466505,0.94721633,-0.28451908,0.32962775,0.09595716,0.6953439,-0.07559839,-0.6508715,-0.11671444,-0.04583615,0.6636788,0.3086315,0.04924172,0.0052505136,0.31565955,0.27911013,0.03518474,-0.32808495,-0.07976672,-0.07743544,0.24388504,-0.14040142,-0.27826756,0.3814412,0.22420043,-0.30040786,0.016717792,-0.3176211
img28_isl4377,-6.5478234,12.083268,-2.9919996,1.0449018,5.040994,2.3418012,1.4287119,2.3618338,-3.5596323,4.418073,0.96550083,1.5874408,2.1767557,0.91568,-0.381382,-2.243358,-1.340482,-2.1470213,0.71024173,-0.903058,1.0084759,-0.7860171,-1.5937012,-0.25402406,0.7144533,0.36446553,-0.24573714,-0.71119696,2.182645,0.15160626,-2.1674385,0.57783186,-0.35287577,-0.49225476,0.2388806,-0.15257251,-0.4332898,-0.080078505,-0.13564697,-0.21054605,0.14284235,-0.319996,-1.2980078,-0.27455094,1.3968625,0.15368319,-0.41940606,0.11944723,0.14713553,0.8389148,-0.16431102,-0.58235204,1.0855358,0.082734585,0.97951293,-0.013568148
img28_isl4432,16.053606,1.3981506,0.49254137,3.8916714,0.17958009,-3.9660025,-3.7710636,0.7519892,-0.030541062,0.5244517,0.25766793,2.0833006,-0.35181314,0.0033018142,-1.1957171,0.49446148,1.6243557,-0.5720864,1.4599345,1.3611922,-0.8717764,-1.0397661,-1.4314187,0.6324451,0.5457574,1.0913596,-1.3898561,0.441402,1.0626177,-0.479037,0.34724793,0.379579,0.8088837,1.2754685,0.6673438,-0.6067256,0.916409,0.202752,0.23911458,0.59894633,-0.22578114,-0.71023214,-0.56913036,-0.2794756,-0.27487218,0.80343956,-0.43410847,0.2639817,0.18262547,-0.91469616,0.10336496,0.7247485,0.13395211,0.11370054,0.2012237,-0.020855632
img28_isl4497,-7.965464,-5.2427435,10.684229,4.050679,3.5125306,0.28884226,-4.559822,-5.145027,-2.2878075,0.00429523,2.5624588,-1.5412229,0.34323648,-0.7727441,1.2386496,-0.49940342,-1.3361713,0.8702025,2.863865,0.5103552,-1.3659152,0.93817437,0.6808946,-1.3292726,-0.19224864,-0.6884496,-0.13438231,0.18168531,0.4756116,-0.31843907,0.99683714,-0.3994401,-0.60687935,0.53733987,-0.4297687,-0.20484683,0.4572994,0.14051315,-0.28098068,-0.5536481,0.051535696,0.4517157,-0.30688605,-0.62971556,-0.35426176,-0.46675658,-1.2745855,0.4192179,0.066664815,0.56754005,-0.05311018,-0.19257176,-0.10975304,0.13741302,0.30304924,-0.23754896
img28_isl4527,-3.4069648,-1.1445634,1.308524,-4.585844,3.7448251,0.47057036,-3.1980073,2.5129342,0.7821237,-1.0713975,0.79428935,-1.0180109,-1.8360074,1.3488315,-0.44307935,0.41406286,0.74663615,-0.33571148,0.074028775,0.6907825,0.47895852,0.578938,0.21410827,0.67397535,1.2041557,0.13235581,0.37546718,0.06849097,-0.26277047,0.7090106,0.42198232,1.0608413,0.4746164,0.52742577,0.2566343,-0.032752965,-0.42958874,-0.21726769,0.92983955,-0.06888663,-0.5560757,0.32393438,-0.17104739,-0.6071033,-0.080666274,0.18841267,0.6690538,-0.32711834,0.40203714,0.09728132,0.66238374,-0.38260794,0.19525963,-0.42501625,-0.20065197,-0.014235988
img28_isl4718,14.869409,1.5249983,5.219733,0.88712,-0.5073986,2.394292,0.12293507,1.96525,0.08444345,0.4095654,-2.043624,-0.72954965,1.156171,-0.94937354,0.25046027,-0.8613563,0.45431647,-0.68169755,0.5948398,0.7383291,-0.69843465,1.1398361,-0.17661269,0.3738733,-0.9253573,-0.59665316,-0.84814113,-0.6405253,-0.41767767,0.5170708,-0.46882442,0.5311012,-0.020265102,-0.6009882,0.2441031,-0.24137084,0.3076623,0.20661077,-0.18183509,0.8119492,0.3973788,-0.2273198,-0.15692377,-0.50813407,-0.28520182,-0.38818854,0.7193998,0.64345396,0.22716439,-0.40922558,0.11172616,-0.9895992,0.30937046,0.36212015,-0.38071647,0.37479335
img28_isl4781,0.8331605,3.8273807,-2.536059,-4.4228754,3.4552472,2.733882,-0.4389081,-1.8313923,-0.5511803,-0.4006948,-1.5670763,1.6986016,1.2779095,0.4342615,-0.4420892,-1.1863045,-0.7007761,-0.36048296,-1.5149299,-0.25216752,0.28130695,0.55498016,0.7228391,0.819286,0.42545092,0.64551926,1.3220332,0.6624884,-0.121382326,-0.0959273,0.22177497,-0.26332605,0.02667424,-0.22305347,0.1195119,0.8292523,1.1488305,-0.32702935,0.5001429,0.19176424,0.36123943,-0.2053793,-0.54231703,-0.7411724,0.846391,0.2951858,-0.96371937,0.38034588,0.03304264,0.19449803,0.3836492,-0.31432882,0.15865743,0.76230156,0.16117266,-0.5113661
img28_isl4789,-1.8400792,0.7321347,1.7421509,-4.41595,-6.119757,-4.9432454,0.13502224,0.52637756,-4.182007,-1.3164394,-0.50786513,-0.94102746,-2.3758326,1.1551806,-1.0930983,1.1219871,-0.33888954,0.016989782,0.097503334,-2.8911595,-1.0423626,-1.5158486,0.42564186,-0.27945694,-0.8165105,-1.6605481,0.5931348,-0.46083993,0.46071896,-0.69648,0.17155805,-0.18467505,0.30153126,-0.3307249,-0.4476885,-0.76518065,1.3863046,1.2420771,1.0796759,-0.086763956,-0.6114695,0.199184,0.09950988,0.485101,0.17762786,-0.53878635,0.41165483,-0.11922136,1.2506256,0.19100994,0.058608692,-0.04819572,0.4751482,0.6261418,0.03290516,-0.23671058
img28_isl4817,11.807854,3.2834406,8.6055765,-1.1436212,-4.3430142,6.1360283,1.5741254,3.8836699,2.0418415,-0.49136522,-0.124991395,-1.8974673,0.15631455,-2.879798,1.2746844,-1.4259123,-1.229637,-0.993243,1.4465724,0.31486696,0.5140544,0.08200124,1.1875298,-0.50965357,-0.14015847,0.9842694,0.0024511814,-1.0271293,-0.4316032,0.7103102,-0.6879803,0.6402463,0.40809888,-0.20131709,-0.15779135,0.014345642,-0.012084305,0.09657749,0.4583698,0.34057492,0.86401165,0.3019578,0.10414257,0.659049,-0.6292138,-0.72204554,0.540789,0.02458018,0.24748951,-0.17958498,-0.13380429,-0.77945447,0.08527741,-0.015062779,-0.45878392,0.31629384
